open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
1760478300000000,4110.33,4122.5,4102.45,4117.9,2083.7572,1760479199999999,8570910.907484,34372,1014.7752,4173226.827153,0
1760479200000000,4117.9,4141.47,4117.9,4130.7,5378.3049,1760480099999999,22215560.004544,81665,2932.6179,12113083.045744,0
1760480100000000,4130.7,4131.24,4121.17,4122.37,2005.6647,1760480999999999,8274211.073535,34737,845.1871,3486706.876546,0
1760481000000000,4122.38,4123.36,4110.67,4112.59,1904.838,1760481899999999,7840820.145424,34514,712.1072,2931208.111868,0
1760481900000000,4112.6,4120.22,4101.84,4119.22,3453.4862,1760482799999999,14196073.486313,33415,1328.1926,5458831.845901,0
1760482800000000,4119.22,4144.54,4117.2,4140.73,4233.1597,1760483699999999,17499885.925012,44158,2428.101,10038041.229356,0
1760483700000000,4140.73,4143.4,4132.25,4137.61,3313.2499,1760484599999999,13709356.046346,49479,1333.3737,5517431.825276,0
1760484600000000,4137.6,4142.99,4134.79,4134.79,1906.8942,1760485499999999,7892118.527632,39973,838.9092,3472579.47581,0
1760485500000000,4134.79,4139.76,4121.74,4125.02,2438.5,1760486399999999,10068965.321591,38197,1240.4522,5121252.887187,0
1760486400000000,4125.01,4132.23,4110.33,4114.09,3664.1349,1760487299999999,15103484.811847,73139,1426.4639,5879882.43436,0
1760487300000000,4114.09,4118.37,4097.06,4104.12,5252.7015,1760488199999999,21574013.359384,82336,2076.3957,8530480.16128,0
1760488200000000,4104.09,4114.47,4093.6,4102.12,4258.4829,1760489099999999,17472810.469227,93716,1856.6182,7617772.6194,0
1760489100000000,4102.12,4123.99,4102.12,4119.49,3940.3013,1760489999999999,16209209.310016,84548,2505.5569,10308461.064695,0
1760490000000000,4119.5,4121.08,4087.09,4099.79,6705.7686,1760490899999999,27487804.745581,95852,2702.9275,11073268.833192,0
1760490900000000,4099.78,4102.7,4085.78,4087.03,3355.6905,1760491799999999,13745860.262493,61605,1529.6219,6267847.102504,0
1760491800000000,4087.02,4098.44,4082.6,4097.3,4242.63,1760492699999999,17349390.512394,59454,1875.6894,7671579.915119,0
1760492700000000,4097.3,4118.82,4092.1,4113.41,3825.2147,1760493599999999,15719783.578329,58190,2008.8366,8255446.229297,0
1760493600000000,4113.41,4124.82,4107.34,4124.29,5012.1941,1760494499999999,20620605.98579,68673,2124.6045,8743017.823427,0
1760494500000000,4124.29,4143.65,4119.89,4141.71,6095.6113,1760495399999999,25194393.454326,99844,3413.6728,14109928.545989,0
1760495400000000,4141.71,4145.73,4121.5,4122.93,3021.4352,1760496299999999,12486279.216671,70503,1095.1216,4527066.823491,0
1760496300000000,4122.94,4130.5,4115.17,4118.54,2522.9121,1760497199999999,10402934.828712,52299,973.2693,4014237.607441,0
1760497200000000,4118.53,4123.55,4095.61,4103.31,5589.9034,1760498099999999,22965614.964566,78111,2069.7172,8505041.268478,0
1760498100000000,4103.3,4105.35,4080.53,4097.02,12050.0873,1760498999999999,49312343.313623,90584,3295.6809,13488736.163836,0
1760499000000000,4097.01,4097.1,4069.34,4075.7,13926.2132,1760499899999999,56892504.336767,82185,4450.5654,18181792.998133,0
1760499900000000,4075.7,4084.86,4060.11,4080.7,10221.4993,1760500799999999,41651030.233473,77140,4023.7295,16391700.687701,0
1760500800000000,4080.7,4089.79,4072.0,4086.81,3553.9317,1760501699999999,14505559.185645,62220,1860.7657,7596336.126333,0
1760501700000000,4086.81,4109.37,4086.39,4101.86,4771.3373,1760502599999999,19559654.240453,56952,2738.5885,11227262.74592,0
1760502600000000,4101.86,4105.39,4093.02,4102.54,3755.7898,1760503499999999,15393743.547212,59774,2135.5788,8752825.408391,0
1760503500000000,4102.55,4123.66,4099.4,4116.04,4474.063,1760504399999999,18405310.814006,54468,3096.0325,12733735.104923,0
1760504400000000,4116.04,4123.0,4111.26,4118.24,4317.7816,1760505299999999,17775430.957479,76930,2569.2637,10577596.792137,0
1760505300000000,4118.24,4125.0,4102.14,4106.27,4425.2184,1760506199999999,18201986.91013,59524,2557.9842,10523919.018584,0
1760506200000000,4106.28,4116.06,4093.74,4110.51,5674.3301,1760507099999999,23296197.882205,68315,3050.2652,12524255.289525,0
1760507100000000,4110.51,4112.76,4099.52,4110.35,4741.6198,1760507999999999,19469903.979641,53401,2849.592,11701099.204692,0
1760508000000000,4110.36,4118.79,4090.16,4100.66,6493.1931,1760508899999999,26648652.935371,67942,3633.3844,14913216.454671,0
1760508900000000,4100.66,4103.23,4075.0,4082.07,7194.3618,1760509799999999,29398954.396461,71196,3640.9428,14879821.184598,0
1760509800000000,4082.06,4123.33,4077.0,4110.43,9867.3851,1760510699999999,40468068.424885,93839,6382.9005,26169058.732974,0
1760510700000000,4110.43,4119.09,4106.17,4118.52,5634.6424,1760511599999999,23167363.078453,62161,3756.4395,15444937.423527,0
1760511600000000,4118.52,4124.55,4104.5,4119.12,8561.4966,1760512499999999,35230789.605587,67634,5614.2575,23104149.937254,0
1760512500000000,4119.13,4129.37,4113.01,4113.02,5683.3578,1760513399999999,23411398.146026,57677,3437.0252,14158343.26907,0
1760513400000000,4113.02,4118.29,4107.85,4114.52,4767.5791,1760514299999999,19609523.658213,49211,2893.4233,11901474.730628,0
1760514300000000,4114.53,4124.71,4111.6,4122.04,4235.8883,1760515199999999,17450179.50771,37561,2175.6418,8963039.030333,0
1760515200000000,4122.03,4138.85,4119.08,4138.01,4973.1624,1760516099999999,20542848.409262,55961,3025.4448,12497304.493222,0
1760516100000000,4138.0,4177.59,4131.61,4173.82,18026.8802,1760516999999999,74824698.557676,111323,11721.9929,48660698.002335,0
1760517000000000,4173.83,4217.6,4172.25,4193.77,21441.0035,1760517899999999,89974278.313618,174918,12394.6315,52012059.625655,0
1760517900000000,4193.77,4195.0,4178.83,4181.79,6817.5857,1760518799999999,28538850.040304,53990,4084.3145,17097154.923446,0
1760518800000000,4181.8,4185.79,4169.78,4177.77,9078.2186,1760519699999999,37912533.10765,73697,5205.5682,21739914.104251,0
