open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
1769652900000000,0.12374,0.12379,0.12336,0.12358,2815980.0,1769653799999999,348058.77512,5773,1508353.0,186466.07234,0
1769653800000000,0.12357,0.12357,0.12192,0.12254,35114306.0,1769654699999999,4306251.1086,34046,16817548.0,2062905.54094,0
1769654700000000,0.12255,0.1226,0.12185,0.12227,9911014.0,1769655599999999,1210714.57279,19987,4753501.0,580662.49461,0
1769655600000000,0.12227,0.12303,0.12192,0.12282,8999961.0,1769656499999999,1103686.54608,14217,5795220.0,710883.12348,0
1769656500000000,0.12281,0.12287,0.1222,0.1222,5107226.0,1769657399999999,625549.03485,9209,2462385.0,301596.44685,0
1769657400000000,0.12219,0.12242,0.1221,0.12242,3189104.0,1769658299999999,389737.47516,6518,1555803.0,190132.58487,0
1769658300000000,0.12242,0.12249,0.12211,0.12222,3498412.0,1769659199999999,427664.33847,5994,1540223.0,188317.95447,0
1769659200000000,0.12223,0.12225,0.1215,0.12161,9397286.0,1769660099999999,1144779.46957,10009,4311426.0,525315.24232,0
1769660100000000,0.12161,0.12181,0.12135,0.12181,9214224.0,1769660999999999,1120390.84194,8397,5074876.0,617144.09961,0
1769661000000000,0.12182,0.12197,0.12176,0.12192,2963423.0,1769661899999999,361218.67375,3734,1549912.0,188929.76264,0
1769661900000000,0.12193,0.12218,0.12192,0.12195,2748550.0,1769662799999999,335421.93373,2823,1914573.0,233654.55918,0
1769662800000000,0.12195,0.12215,0.12176,0.12195,4153823.0,1769663699999999,506598.71449,4565,2742976.0,334531.45335,0
1769663700000000,0.12195,0.1222,0.12187,0.12206,1611701.0,1769664599999999,196694.31977,3881,1079181.0,131694.68024,0
1769664600000000,0.12206,0.12248,0.12191,0.12194,6527589.0,1769665499999999,797642.49607,5438,3548114.0,433630.34624,0
1769665500000000,0.12195,0.12197,0.1218,0.12186,1867180.0,1769666399999999,227605.76965,1763,1335035.0,162744.32485,0
1769666400000000,0.12186,0.1219,0.12171,0.12184,3704411.0,1769667299999999,451238.64302,3823,1055147.0,128539.87113,0
1769667300000000,0.12184,0.12204,0.12181,0.12203,2696412.0,1769668199999999,328761.54121,4161,1525532.0,186013.1715,0
1769668200000000,0.12203,0.12212,0.12185,0.12199,3102292.0,1769669099999999,378439.75321,4830,1620680.0,197705.91901,0
1769669100000000,0.12199,0.1221,0.12181,0.1221,2785314.0,1769669999999999,339611.25623,3874,1832258.0,223432.81293,0
1769670000000000,0.1221,0.12228,0.12206,0.12208,2047651.0,1769670899999999,250133.84739,3643,1544078.0,188620.8128,0
1769670900000000,0.12208,0.12219,0.12191,0.12194,1466370.0,1769671799999999,178941.3398,3338,776084.0,94718.09096,0
1769671800000000,0.12194,0.12219,0.12194,0.12213,1540203.0,1769672699999999,187963.91028,3745,1030811.0,125805.84391,0
1769672700000000,0.12214,0.12219,0.12193,0.12201,4734095.0,1769673599999999,577907.81867,4371,2950990.0,360236.55123,0
1769673600000000,0.12202,0.12202,0.12162,0.12163,4989876.0,1769674499999999,607584.23862,5680,2225612.0,270988.78586,0
1769674500000000,0.12164,0.12236,0.12158,0.12236,5350834.0,1769675399999999,651731.61123,7191,3664605.0,446392.87693,0
1769675400000000,0.12236,0.12238,0.12165,0.12183,7781475.0,1769676299999999,948981.61265,5684,3372844.0,411301.28691,0
1769676300000000,0.12183,0.12192,0.12158,0.12177,2905158.0,1769677199999999,353777.22972,3484,1563485.0,190388.54744,0
1769677200000000,0.12178,0.1219,0.12167,0.12167,2279643.0,1769678099999999,277623.56616,2942,1581470.0,192608.10555,0
1769678100000000,0.12167,0.12178,0.12165,0.12167,2690033.0,1769678999999999,327370.73786,2938,1365121.0,166132.18325,0
1769679000000000,0.12167,0.12201,0.12167,0.12182,5272041.0,1769679899999999,642244.11553,3617,3910538.0,476345.34028,0
1769679900000000,0.12182,0.12196,0.12156,0.12156,4422240.0,1769680799999999,538790.44609,3465,3194156.0,389243.55997,0
1769680800000000,0.12157,0.12168,0.12141,0.12156,3319088.0,1769681699999999,403464.3363,3744,1149599.0,139758.36919,0
1769681700000000,0.12156,0.12165,0.12096,0.121,37572598.0,1769682599999999,4555980.64162,9785,22593680.0,2740464.89874,0
1769682600000000,0.121,0.121,0.1206,0.12093,34106299.0,1769683499999999,4118102.06477,7664,22891468.0,2763858.44162,0
1769683500000000,0.12093,0.1212,0.12086,0.12109,3846611.0,1769684399999999,465584.52518,4210,1774790.0,214836.65848,0
1769684400000000,0.12109,0.12139,0.1208,0.12119,5162770.0,1769685299999999,625301.20513,6899,2429698.0,294277.83681,0
1769685300000000,0.12119,0.12119,0.12083,0.12093,5808131.0,1769686199999999,702559.23399,8091,1780525.0,215362.07447,0
1769686200000000,0.12093,0.1212,0.12088,0.12111,2987444.0,1769687099999999,361732.68502,3490,1233536.0,149366.18286,0
1769687100000000,0.12111,0.12125,0.12095,0.12115,1814249.0,1769687999999999,219759.927,2952,691241.0,83702.90446,0
1769688000000000,0.12115,0.12115,0.12095,0.12099,2016471.0,1769688899999999,244064.42088,3944,759849.0,91979.61183,0
1769688900000000,0.12098,0.12117,0.12091,0.12092,3930046.0,1769689799999999,475640.33797,2962,2090056.0,253029.78064,0
1769689800000000,0.12092,0.12101,0.12035,0.12071,4310903.0,1769690699999999,520176.59165,7523,2070343.0,249813.16743,0
1769690700000000,0.12071,0.12082,0.12063,0.12079,3424033.0,1769691599999999,413369.78061,4273,1572445.0,189841.21431,0
1769691600000000,0.12078,0.12103,0.12075,0.12099,1364719.0,1769692499999999,164995.1729,3032,816808.0,98740.19403,0
1769692500000000,0.12098,0.12109,0.1209,0.12109,1361116.0,1769693399999999,164713.76575,2347,804911.0,97404.14373,0
1769693400000000,0.12109,0.1211,0.12095,0.12101,2016601.0,1769694299999999,244146.18239,2865,1145117.0,138635.48533,0
1769694300000000,0.12102,0.12107,0.12089,0.12103,1871141.0,1769695199999999,226412.70191,2988,1020349.0,123471.96424,0
1769695200000000,0.12104,0.12111,0.12076,0.12079,1300531.0,1769696099999999,157314.84024,3051,425148.0,51439.57241,0
1769696100000000,0.12079,0.1209,0.12035,0.12037,7616104.0,1769696999999999,918445.60068,7508,3915232.0,472016.4376,0
